A,B,C,D,F
1.0,2013-01-02,1.0,3,foo_4668
1.0,2013-01-02,1.0,3,foo_4669
1.0,2013-01-02,1.0,3,foo_4670
1.0,2013-01-02,1.0,3,foo_4671
1.0,2013-01-02,1.0,3,foo_4672
1.0,2013-01-02,1.0,3,foo_4673
1.0,2013-01-02,1.0,3,foo_4674
1.0,2013-01-02,1.0,3,foo_4675
1.0,2013-01-02,1.0,3,foo_4676
1.0,2013-01-02,1.0,3,foo_4677
1.0,2013-01-02,1.0,3,foo_4678
1.0,2013-01-02,1.0,3,foo_4679
1.0,2013-01-02,1.0,3,foo_4680
1.0,2013-01-02,1.0,3,foo_4681
1.0,2013-01-02,1.0,3,foo_4682
1.0,2013-01-02,1.0,3,foo_4683
1.0,2013-01-02,1.0,3,foo_4684
1.0,2013-01-02,1.0,3,foo_4685
1.0,2013-01-02,1.0,3,foo_4686
1.0,2013-01-02,1.0,3,foo_4687
1.0,2013-01-02,1.0,3,foo_4688
1.0,2013-01-02,1.0,3,foo_4689
1.0,2013-01-02,1.0,3,foo_4690
1.0,2013-01-02,1.0,3,foo_4691
1.0,2013-01-02,1.0,3,foo_4692
1.0,2013-01-02,1.0,3,foo_4693
1.0,2013-01-02,1.0,3,foo_4694
1.0,2013-01-02,1.0,3,foo_4695
1.0,2013-01-02,1.0,3,foo_4696
1.0,2013-01-02,1.0,3,foo_4697
1.0,2013-01-02,1.0,3,foo_4698
1.0,2013-01-02,1.0,3,foo_4699
1.0,2013-01-02,1.0,3,foo_4700
1.0,2013-01-02,1.0,3,foo_4701
1.0,2013-01-02,1.0,3,foo_4702
1.0,2013-01-02,1.0,3,foo_4703
1.0,2013-01-02,1.0,3,foo_4704
1.0,2013-01-02,1.0,3,foo_4705
1.0,2013-01-02,1.0,3,foo_4706
1.0,2013-01-02,1.0,3,foo_4707
1.0,2013-01-02,1.0,3,foo_4708
1.0,2013-01-02,1.0,3,foo_4709
1.0,2013-01-02,1.0,3,foo_4710
1.0,2013-01-02,1.0,3,foo_4711
1.0,2013-01-02,1.0,3,foo_4712
1.0,2013-01-02,1.0,3,foo_4713
1.0,2013-01-02,1.0,3,foo_4714
1.0,2013-01-02,1.0,3,foo_4715
1.0,2013-01-02,1.0,3,foo_4716
1.0,2013-01-02,1.0,3,foo_4717
1.0,2013-01-02,1.0,3,foo_4718
1.0,2013-01-02,1.0,3,foo_4719
1.0,2013-01-02,1.0,3,foo_4720
1.0,2013-01-02,1.0,3,foo_4721
1.0,2013-01-02,1.0,3,foo_4722
1.0,2013-01-02,1.0,3,foo_4723
1.0,2013-01-02,1.0,3,foo_4724
1.0,2013-01-02,1.0,3,foo_4725
1.0,2013-01-02,1.0,3,foo_4726
1.0,2013-01-02,1.0,3,foo_4727
1.0,2013-01-02,1.0,3,foo_4728
1.0,2013-01-02,1.0,3,foo_4729
1.0,2013-01-02,1.0,3,foo_4730
1.0,2013-01-02,1.0,3,foo_4731
1.0,2013-01-02,1.0,3,foo_4732
1.0,2013-01-02,1.0,3,foo_4733
1.0,2013-01-02,1.0,3,foo_4734
1.0,2013-01-02,1.0,3,foo_4735
1.0,2013-01-02,1.0,3,foo_4736
1.0,2013-01-02,1.0,3,foo_4737
1.0,2013-01-02,1.0,3,foo_4738
1.0,2013-01-02,1.0,3,foo_4739
1.0,2013-01-02,1.0,3,foo_4740
1.0,2013-01-02,1.0,3,foo_4741
1.0,2013-01-02,1.0,3,foo_4742
1.0,2013-01-02,1.0,3,foo_4743
1.0,2013-01-02,1.0,3,foo_4744
1.0,2013-01-02,1.0,3,foo_4745
1.0,2013-01-02,1.0,3,foo_4746
1.0,2013-01-02,1.0,3,foo_4747
1.0,2013-01-02,1.0,3,foo_4748
1.0,2013-01-02,1.0,3,foo_4749
1.0,2013-01-02,1.0,3,foo_4750
1.0,2013-01-02,1.0,3,foo_4751
1.0,2013-01-02,1.0,3,foo_4752
1.0,2013-01-02,1.0,3,foo_4753
1.0,2013-01-02,1.0,3,foo_4754
1.0,2013-01-02,1.0,3,foo_4755
1.0,2013-01-02,1.0,3,foo_4756
1.0,2013-01-02,1.0,3,foo_4757
1.0,2013-01-02,1.0,3,foo_4758
1.0,2013-01-02,1.0,3,foo_4759
1.0,2013-01-02,1.0,3,foo_4760
1.0,2013-01-02,1.0,3,foo_4761
1.0,2013-01-02,1.0,3,foo_4762
1.0,2013-01-02,1.0,3,foo_4763
1.0,2013-01-02,1.0,3,foo_4764
1.0,2013-01-02,1.0,3,foo_4765
1.0,2013-01-02,1.0,3,foo_4766
1.0,2013-01-02,1.0,3,foo_4767
1.0,2013-01-02,1.0,3,foo_4768
1.0,2013-01-02,1.0,3,foo_4769
1.0,2013-01-02,1.0,3,foo_4770
1.0,2013-01-02,1.0,3,foo_4771
1.0,2013-01-02,1.0,3,foo_4772
1.0,2013-01-02,1.0,3,foo_4773
1.0,2013-01-02,1.0,3,foo_4774
1.0,2013-01-02,1.0,3,foo_4775
1.0,2013-01-02,1.0,3,foo_4776
1.0,2013-01-02,1.0,3,foo_4777
1.0,2013-01-02,1.0,3,foo_4778
1.0,2013-01-02,1.0,3,foo_4779
1.0,2013-01-02,1.0,3,foo_4780
1.0,2013-01-02,1.0,3,foo_4781
1.0,2013-01-02,1.0,3,foo_4782
1.0,2013-01-02,1.0,3,foo_4783
1.0,2013-01-02,1.0,3,foo_4784
1.0,2013-01-02,1.0,3,foo_4785
1.0,2013-01-02,1.0,3,foo_4786
1.0,2013-01-02,1.0,3,foo_4787
1.0,2013-01-02,1.0,3,foo_4788
1.0,2013-01-02,1.0,3,foo_4789
1.0,2013-01-02,1.0,3,foo_4790
1.0,2013-01-02,1.0,3,foo_4791
1.0,2013-01-02,1.0,3,foo_4792
1.0,2013-01-02,1.0,3,foo_4793
1.0,2013-01-02,1.0,3,foo_4794
1.0,2013-01-02,1.0,3,foo_4795
1.0,2013-01-02,1.0,3,foo_4796
1.0,2013-01-02,1.0,3,foo_4797
1.0,2013-01-02,1.0,3,foo_4798
1.0,2013-01-02,1.0,3,foo_4799
1.0,2013-01-02,1.0,3,foo_4800
1.0,2013-01-02,1.0,3,foo_4801
1.0,2013-01-02,1.0,3,foo_4802
1.0,2013-01-02,1.0,3,foo_4803
1.0,2013-01-02,1.0,3,foo_4804
1.0,2013-01-02,1.0,3,foo_4805
1.0,2013-01-02,1.0,3,foo_4806
1.0,2013-01-02,1.0,3,foo_4807
1.0,2013-01-02,1.0,3,foo_4808
1.0,2013-01-02,1.0,3,foo_4809
1.0,2013-01-02,1.0,3,foo_4810
1.0,2013-01-02,1.0,3,foo_4811
1.0,2013-01-02,1.0,3,foo_4812
1.0,2013-01-02,1.0,3,foo_4813
1.0,2013-01-02,1.0,3,foo_4814
1.0,2013-01-02,1.0,3,foo_4815
1.0,2013-01-02,1.0,3,foo_4816
1.0,2013-01-02,1.0,3,foo_4817
1.0,2013-01-02,1.0,3,foo_4818
1.0,2013-01-02,1.0,3,foo_4819
1.0,2013-01-02,1.0,3,foo_4820
1.0,2013-01-02,1.0,3,foo_4821
1.0,2013-01-02,1.0,3,foo_4822
1.0,2013-01-02,1.0,3,foo_4823
1.0,2013-01-02,1.0,3,foo_4824
1.0,2013-01-02,1.0,3,foo_4825
1.0,2013-01-02,1.0,3,foo_4826
1.0,2013-01-02,1.0,3,foo_4827
1.0,2013-01-02,1.0,3,foo_4828
1.0,2013-01-02,1.0,3,foo_4829
1.0,2013-01-02,1.0,3,foo_4830
1.0,2013-01-02,1.0,3,foo_4831
1.0,2013-01-02,1.0,3,foo_4832
1.0,2013-01-02,1.0,3,foo_4833
1.0,2013-01-02,1.0,3,foo_4834
1.0,2013-01-02,1.0,3,foo_4835
1.0,2013-01-02,1.0,3,foo_4836
1.0,2013-01-02,1.0,3,foo_4837
1.0,2013-01-02,1.0,3,foo_4838
1.0,2013-01-02,1.0,3,foo_4839
1.0,2013-01-02,1.0,3,foo_4840
1.0,2013-01-02,1.0,3,foo_4841
1.0,2013-01-02,1.0,3,foo_4842
1.0,2013-01-02,1.0,3,foo_4843
1.0,2013-01-02,1.0,3,foo_4844
1.0,2013-01-02,1.0,3,foo_4845
1.0,2013-01-02,1.0,3,foo_4846
1.0,2013-01-02,1.0,3,foo_4847
1.0,2013-01-02,1.0,3,foo_4848
1.0,2013-01-02,1.0,3,foo_4849
1.0,2013-01-02,1.0,3,foo_4850
1.0,2013-01-02,1.0,3,foo_4851
1.0,2013-01-02,1.0,3,foo_4852
1.0,2013-01-02,1.0,3,foo_4853
1.0,2013-01-02,1.0,3,foo_4854
1.0,2013-01-02,1.0,3,foo_4855
1.0,2013-01-02,1.0,3,foo_4856
1.0,2013-01-02,1.0,3,foo_4857
1.0,2013-01-02,1.0,3,foo_4858
1.0,2013-01-02,1.0,3,foo_4859
1.0,2013-01-02,1.0,3,foo_4860
1.0,2013-01-02,1.0,3,foo_4861
1.0,2013-01-02,1.0,3,foo_4862
1.0,2013-01-02,1.0,3,foo_4863
1.0,2013-01-02,1.0,3,foo_4864
1.0,2013-01-02,1.0,3,foo_4865
1.0,2013-01-02,1.0,3,foo_4866
1.0,2013-01-02,1.0,3,foo_4867
1.0,2013-01-02,1.0,3,foo_4868
1.0,2013-01-02,1.0,3,foo_4869
1.0,2013-01-02,1.0,3,foo_4870
1.0,2013-01-02,1.0,3,foo_4871
1.0,2013-01-02,1.0,3,foo_4872
1.0,2013-01-02,1.0,3,foo_4873
1.0,2013-01-02,1.0,3,foo_4874
1.0,2013-01-02,1.0,3,foo_4875
1.0,2013-01-02,1.0,3,foo_4876
1.0,2013-01-02,1.0,3,foo_4877
1.0,2013-01-02,1.0,3,foo_4878
1.0,2013-01-02,1.0,3,foo_4879
1.0,2013-01-02,1.0,3,foo_4880
1.0,2013-01-02,1.0,3,foo_4881
1.0,2013-01-02,1.0,3,foo_4882
1.0,2013-01-02,1.0,3,foo_4883
1.0,2013-01-02,1.0,3,foo_4884
1.0,2013-01-02,1.0,3,foo_4885
1.0,2013-01-02,1.0,3,foo_4886
1.0,2013-01-02,1.0,3,foo_4887
1.0,2013-01-02,1.0,3,foo_4888
1.0,2013-01-02,1.0,3,foo_4889
1.0,2013-01-02,1.0,3,foo_4890
1.0,2013-01-02,1.0,3,foo_4891
1.0,2013-01-02,1.0,3,foo_4892
1.0,2013-01-02,1.0,3,foo_4893
1.0,2013-01-02,1.0,3,foo_4894
1.0,2013-01-02,1.0,3,foo_4895
1.0,2013-01-02,1.0,3,foo_4896
1.0,2013-01-02,1.0,3,foo_4897
1.0,2013-01-02,1.0,3,foo_4898
1.0,2013-01-02,1.0,3,foo_4899
1.0,2013-01-02,1.0,3,foo_4900
1.0,2013-01-02,1.0,3,foo_4901
1.0,2013-01-02,1.0,3,foo_4902
1.0,2013-01-02,1.0,3,foo_4903
1.0,2013-01-02,1.0,3,foo_4904
1.0,2013-01-02,1.0,3,foo_4905
1.0,2013-01-02,1.0,3,foo_4906
1.0,2013-01-02,1.0,3,foo_4907
1.0,2013-01-02,1.0,3,foo_4908
1.0,2013-01-02,1.0,3,foo_4909
1.0,2013-01-02,1.0,3,foo_4910
1.0,2013-01-02,1.0,3,foo_4911
1.0,2013-01-02,1.0,3,foo_4912
1.0,2013-01-02,1.0,3,foo_4913
1.0,2013-01-02,1.0,3,foo_4914
1.0,2013-01-02,1.0,3,foo_4915
1.0,2013-01-02,1.0,3,foo_4916
1.0,2013-01-02,1.0,3,foo_4917
1.0,2013-01-02,1.0,3,foo_4918
1.0,2013-01-02,1.0,3,foo_4919
1.0,2013-01-02,1.0,3,foo_4920
1.0,2013-01-02,1.0,3,foo_4921
1.0,2013-01-02,1.0,3,foo_4922
1.0,2013-01-02,1.0,3,foo_4923
1.0,2013-01-02,1.0,3,foo_4924
1.0,2013-01-02,1.0,3,foo_4925
1.0,2013-01-02,1.0,3,foo_4926
1.0,2013-01-02,1.0,3,foo_4927
1.0,2013-01-02,1.0,3,foo_4928
1.0,2013-01-02,1.0,3,foo_4929
1.0,2013-01-02,1.0,3,foo_4930
1.0,2013-01-02,1.0,3,foo_4931
1.0,2013-01-02,1.0,3,foo_4932
1.0,2013-01-02,1.0,3,foo_4933
1.0,2013-01-02,1.0,3,foo_4934
1.0,2013-01-02,1.0,3,foo_4935
1.0,2013-01-02,1.0,3,foo_4936
1.0,2013-01-02,1.0,3,foo_4937
1.0,2013-01-02,1.0,3,foo_4938
1.0,2013-01-02,1.0,3,foo_4939
1.0,2013-01-02,1.0,3,foo_4940
1.0,2013-01-02,1.0,3,foo_4941
1.0,2013-01-02,1.0,3,foo_4942
1.0,2013-01-02,1.0,3,foo_4943
1.0,2013-01-02,1.0,3,foo_4944
1.0,2013-01-02,1.0,3,foo_4945
1.0,2013-01-02,1.0,3,foo_4946
1.0,2013-01-02,1.0,3,foo_4947
1.0,2013-01-02,1.0,3,foo_4948
1.0,2013-01-02,1.0,3,foo_4949
1.0,2013-01-02,1.0,3,foo_4950
1.0,2013-01-02,1.0,3,foo_4951
1.0,2013-01-02,1.0,3,foo_4952
1.0,2013-01-02,1.0,3,foo_4953
1.0,2013-01-02,1.0,3,foo_4954
1.0,2013-01-02,1.0,3,foo_4955
1.0,2013-01-02,1.0,3,foo_4956
1.0,2013-01-02,1.0,3,foo_4957
1.0,2013-01-02,1.0,3,foo_4958
1.0,2013-01-02,1.0,3,foo_4959
1.0,2013-01-02,1.0,3,foo_4960
1.0,2013-01-02,1.0,3,foo_4961
1.0,2013-01-02,1.0,3,foo_4962
1.0,2013-01-02,1.0,3,foo_4963
1.0,2013-01-02,1.0,3,foo_4964
1.0,2013-01-02,1.0,3,foo_4965
1.0,2013-01-02,1.0,3,foo_4966
1.0,2013-01-02,1.0,3,foo_4967
1.0,2013-01-02,1.0,3,foo_4968
1.0,2013-01-02,1.0,3,foo_4969
1.0,2013-01-02,1.0,3,foo_4970
1.0,2013-01-02,1.0,3,foo_4971
1.0,2013-01-02,1.0,3,foo_4972
1.0,2013-01-02,1.0,3,foo_4973
1.0,2013-01-02,1.0,3,foo_4974
1.0,2013-01-02,1.0,3,foo_4975
1.0,2013-01-02,1.0,3,foo_4976
1.0,2013-01-02,1.0,3,foo_4977
1.0,2013-01-02,1.0,3,foo_4978
1.0,2013-01-02,1.0,3,foo_4979
1.0,2013-01-02,1.0,3,foo_4980
1.0,2013-01-02,1.0,3,foo_4981
1.0,2013-01-02,1.0,3,foo_4982
1.0,2013-01-02,1.0,3,foo_4983
1.0,2013-01-02,1.0,3,foo_4984
1.0,2013-01-02,1.0,3,foo_4985
1.0,2013-01-02,1.0,3,foo_4986
1.0,2013-01-02,1.0,3,foo_4987
1.0,2013-01-02,1.0,3,foo_4988
1.0,2013-01-02,1.0,3,foo_4989
1.0,2013-01-02,1.0,3,foo_4990
1.0,2013-01-02,1.0,3,foo_4991
1.0,2013-01-02,1.0,3,foo_4992
1.0,2013-01-02,1.0,3,foo_4993
1.0,2013-01-02,1.0,3,foo_4994
1.0,2013-01-02,1.0,3,foo_4995
1.0,2013-01-02,1.0,3,foo_4996
1.0,2013-01-02,1.0,3,foo_4997
1.0,2013-01-02,1.0,3,foo_4998
1.0,2013-01-02,1.0,3,foo_4999
1.0,2013-01-02,1.0,3,foo_5000
1.0,2013-01-02,1.0,3,foo_5001
1.0,2013-01-02,1.0,3,foo_5002
1.0,2013-01-02,1.0,3,foo_5003
1.0,2013-01-02,1.0,3,foo_5004
1.0,2013-01-02,1.0,3,foo_5005
1.0,2013-01-02,1.0,3,foo_5006
1.0,2013-01-02,1.0,3,foo_5007
1.0,2013-01-02,1.0,3,foo_5008
1.0,2013-01-02,1.0,3,foo_5009
1.0,2013-01-02,1.0,3,foo_5010
1.0,2013-01-02,1.0,3,foo_5011
1.0,2013-01-02,1.0,3,foo_5012
1.0,2013-01-02,1.0,3,foo_5013
1.0,2013-01-02,1.0,3,foo_5014
1.0,2013-01-02,1.0,3,foo_5015
1.0,2013-01-02,1.0,3,foo_5016
1.0,2013-01-02,1.0,3,foo_5017
1.0,2013-01-02,1.0,3,foo_5018
1.0,2013-01-02,1.0,3,foo_5019
1.0,2013-01-02,1.0,3,foo_5020
1.0,2013-01-02,1.0,3,foo_5021
1.0,2013-01-02,1.0,3,foo_5022
1.0,2013-01-02,1.0,3,foo_5023
1.0,2013-01-02,1.0,3,foo_5024
1.0,2013-01-02,1.0,3,foo_5025
1.0,2013-01-02,1.0,3,foo_5026
1.0,2013-01-02,1.0,3,foo_5027
1.0,2013-01-02,1.0,3,foo_5028
1.0,2013-01-02,1.0,3,foo_5029
1.0,2013-01-02,1.0,3,foo_5030
1.0,2013-01-02,1.0,3,foo_5031
1.0,2013-01-02,1.0,3,foo_5032
1.0,2013-01-02,1.0,3,foo_5033
1.0,2013-01-02,1.0,3,foo_5034
1.0,2013-01-02,1.0,3,foo_5035
1.0,2013-01-02,1.0,3,foo_5036
1.0,2013-01-02,1.0,3,foo_5037
1.0,2013-01-02,1.0,3,foo_5038
1.0,2013-01-02,1.0,3,foo_5039
1.0,2013-01-02,1.0,3,foo_5040
1.0,2013-01-02,1.0,3,foo_5041
1.0,2013-01-02,1.0,3,foo_5042
1.0,2013-01-02,1.0,3,foo_5043
1.0,2013-01-02,1.0,3,foo_5044
1.0,2013-01-02,1.0,3,foo_5045
1.0,2013-01-02,1.0,3,foo_5046
1.0,2013-01-02,1.0,3,foo_5047
1.0,2013-01-02,1.0,3,foo_5048
1.0,2013-01-02,1.0,3,foo_5049
1.0,2013-01-02,1.0,3,foo_5050
1.0,2013-01-02,1.0,3,foo_5051
1.0,2013-01-02,1.0,3,foo_5052
1.0,2013-01-02,1.0,3,foo_5053
1.0,2013-01-02,1.0,3,foo_5054
1.0,2013-01-02,1.0,3,foo_5055
1.0,2013-01-02,1.0,3,foo_5056
1.0,2013-01-02,1.0,3,foo_5057
1.0,2013-01-02,1.0,3,foo_5058
1.0,2013-01-02,1.0,3,foo_5059
1.0,2013-01-02,1.0,3,foo_5060
1.0,2013-01-02,1.0,3,foo_5061
1.0,2013-01-02,1.0,3,foo_5062
1.0,2013-01-02,1.0,3,foo_5063
1.0,2013-01-02,1.0,3,foo_5064
1.0,2013-01-02,1.0,3,foo_5065
1.0,2013-01-02,1.0,3,foo_5066
1.0,2013-01-02,1.0,3,foo_5067
1.0,2013-01-02,1.0,3,foo_5068
1.0,2013-01-02,1.0,3,foo_5069
1.0,2013-01-02,1.0,3,foo_5070
1.0,2013-01-02,1.0,3,foo_5071
1.0,2013-01-02,1.0,3,foo_5072
1.0,2013-01-02,1.0,3,foo_5073
1.0,2013-01-02,1.0,3,foo_5074
1.0,2013-01-02,1.0,3,foo_5075
1.0,2013-01-02,1.0,3,foo_5076
1.0,2013-01-02,1.0,3,foo_5077
1.0,2013-01-02,1.0,3,foo_5078
1.0,2013-01-02,1.0,3,foo_5079
1.0,2013-01-02,1.0,3,foo_5080
1.0,2013-01-02,1.0,3,foo_5081
1.0,2013-01-02,1.0,3,foo_5082
1.0,2013-01-02,1.0,3,foo_5083
1.0,2013-01-02,1.0,3,foo_5084
1.0,2013-01-02,1.0,3,foo_5085
1.0,2013-01-02,1.0,3,foo_5086
1.0,2013-01-02,1.0,3,foo_5087
1.0,2013-01-02,1.0,3,foo_5088
1.0,2013-01-02,1.0,3,foo_5089
1.0,2013-01-02,1.0,3,foo_5090
1.0,2013-01-02,1.0,3,foo_5091
1.0,2013-01-02,1.0,3,foo_5092
1.0,2013-01-02,1.0,3,foo_5093
1.0,2013-01-02,1.0,3,foo_5094
1.0,2013-01-02,1.0,3,foo_5095
1.0,2013-01-02,1.0,3,foo_5096
1.0,2013-01-02,1.0,3,foo_5097
1.0,2013-01-02,1.0,3,foo_5098
1.0,2013-01-02,1.0,3,foo_5099
1.0,2013-01-02,1.0,3,foo_5100
1.0,2013-01-02,1.0,3,foo_5101
1.0,2013-01-02,1.0,3,foo_5102
1.0,2013-01-02,1.0,3,foo_5103
1.0,2013-01-02,1.0,3,foo_5104
1.0,2013-01-02,1.0,3,foo_5105
1.0,2013-01-02,1.0,3,foo_5106
1.0,2013-01-02,1.0,3,foo_5107
1.0,2013-01-02,1.0,3,foo_5108
1.0,2013-01-02,1.0,3,foo_5109
1.0,2013-01-02,1.0,3,foo_5110
1.0,2013-01-02,1.0,3,foo_5111
1.0,2013-01-02,1.0,3,foo_5112
1.0,2013-01-02,1.0,3,foo_5113
1.0,2013-01-02,1.0,3,foo_5114
1.0,2013-01-02,1.0,3,foo_5115
1.0,2013-01-02,1.0,3,foo_5116
1.0,2013-01-02,1.0,3,foo_5117
1.0,2013-01-02,1.0,3,foo_5118
1.0,2013-01-02,1.0,3,foo_5119
1.0,2013-01-02,1.0,3,foo_5120
1.0,2013-01-02,1.0,3,foo_5121
1.0,2013-01-02,1.0,3,foo_5122
1.0,2013-01-02,1.0,3,foo_5123
1.0,2013-01-02,1.0,3,foo_5124
1.0,2013-01-02,1.0,3,foo_5125
1.0,2013-01-02,1.0,3,foo_5126
1.0,2013-01-02,1.0,3,foo_5127
1.0,2013-01-02,1.0,3,foo_5128
1.0,2013-01-02,1.0,3,foo_5129
1.0,2013-01-02,1.0,3,foo_5130
1.0,2013-01-02,1.0,3,foo_5131
1.0,2013-01-02,1.0,3,foo_5132
1.0,2013-01-02,1.0,3,foo_5133
1.0,2013-01-02,1.0,3,foo_5134
1.0,2013-01-02,1.0,3,foo_5135
1.0,2013-01-02,1.0,3,foo_5136
1.0,2013-01-02,1.0,3,foo_5137
1.0,2013-01-02,1.0,3,foo_5138
1.0,2013-01-02,1.0,3,foo_5139
1.0,2013-01-02,1.0,3,foo_5140
1.0,2013-01-02,1.0,3,foo_5141
1.0,2013-01-02,1.0,3,foo_5142
1.0,2013-01-02,1.0,3,foo_5143
1.0,2013-01-02,1.0,3,foo_5144
1.0,2013-01-02,1.0,3,foo_5145
1.0,2013-01-02,1.0,3,foo_5146
1.0,2013-01-02,1.0,3,foo_5147
1.0,2013-01-02,1.0,3,foo_5148
1.0,2013-01-02,1.0,3,foo_5149
1.0,2013-01-02,1.0,3,foo_5150
1.0,2013-01-02,1.0,3,foo_5151
1.0,2013-01-02,1.0,3,foo_5152
1.0,2013-01-02,1.0,3,foo_5153
1.0,2013-01-02,1.0,3,foo_5154
1.0,2013-01-02,1.0,3,foo_5155
1.0,2013-01-02,1.0,3,foo_5156
1.0,2013-01-02,1.0,3,foo_5157
1.0,2013-01-02,1.0,3,foo_5158
1.0,2013-01-02,1.0,3,foo_5159
1.0,2013-01-02,1.0,3,foo_5160
1.0,2013-01-02,1.0,3,foo_5161
1.0,2013-01-02,1.0,3,foo_5162
1.0,2013-01-02,1.0,3,foo_5163
1.0,2013-01-02,1.0,3,foo_5164
1.0,2013-01-02,1.0,3,foo_5165
1.0,2013-01-02,1.0,3,foo_5166
1.0,2013-01-02,1.0,3,foo_5167
1.0,2013-01-02,1.0,3,foo_5168
1.0,2013-01-02,1.0,3,foo_5169
1.0,2013-01-02,1.0,3,foo_5170
1.0,2013-01-02,1.0,3,foo_5171
1.0,2013-01-02,1.0,3,foo_5172
1.0,2013-01-02,1.0,3,foo_5173
1.0,2013-01-02,1.0,3,foo_5174
1.0,2013-01-02,1.0,3,foo_5175
1.0,2013-01-02,1.0,3,foo_5176
1.0,2013-01-02,1.0,3,foo_5177
1.0,2013-01-02,1.0,3,foo_5178
1.0,2013-01-02,1.0,3,foo_5179
1.0,2013-01-02,1.0,3,foo_5180
1.0,2013-01-02,1.0,3,foo_5181
1.0,2013-01-02,1.0,3,foo_5182
1.0,2013-01-02,1.0,3,foo_5183
1.0,2013-01-02,1.0,3,foo_5184
1.0,2013-01-02,1.0,3,foo_5185
1.0,2013-01-02,1.0,3,foo_5186
1.0,2013-01-02,1.0,3,foo_5187
1.0,2013-01-02,1.0,3,foo_5188
1.0,2013-01-02,1.0,3,foo_5189
1.0,2013-01-02,1.0,3,foo_5190
1.0,2013-01-02,1.0,3,foo_5191
1.0,2013-01-02,1.0,3,foo_5192
1.0,2013-01-02,1.0,3,foo_5193
1.0,2013-01-02,1.0,3,foo_5194
1.0,2013-01-02,1.0,3,foo_5195
1.0,2013-01-02,1.0,3,foo_5196
1.0,2013-01-02,1.0,3,foo_5197
1.0,2013-01-02,1.0,3,foo_5198
1.0,2013-01-02,1.0,3,foo_5199
1.0,2013-01-02,1.0,3,foo_5200
1.0,2013-01-02,1.0,3,foo_5201
1.0,2013-01-02,1.0,3,foo_5202
1.0,2013-01-02,1.0,3,foo_5203
1.0,2013-01-02,1.0,3,foo_5204
1.0,2013-01-02,1.0,3,foo_5205
1.0,2013-01-02,1.0,3,foo_5206
1.0,2013-01-02,1.0,3,foo_5207
1.0,2013-01-02,1.0,3,foo_5208
1.0,2013-01-02,1.0,3,foo_5209
1.0,2013-01-02,1.0,3,foo_5210
1.0,2013-01-02,1.0,3,foo_5211
1.0,2013-01-02,1.0,3,foo_5212
1.0,2013-01-02,1.0,3,foo_5213
1.0,2013-01-02,1.0,3,foo_5214
1.0,2013-01-02,1.0,3,foo_5215
1.0,2013-01-02,1.0,3,foo_5216
1.0,2013-01-02,1.0,3,foo_5217
1.0,2013-01-02,1.0,3,foo_5218
1.0,2013-01-02,1.0,3,foo_5219
1.0,2013-01-02,1.0,3,foo_5220
1.0,2013-01-02,1.0,3,foo_5221
1.0,2013-01-02,1.0,3,foo_5222
1.0,2013-01-02,1.0,3,foo_5223
1.0,2013-01-02,1.0,3,foo_5224
1.0,2013-01-02,1.0,3,foo_5225
1.0,2013-01-02,1.0,3,foo_5226
1.0,2013-01-02,1.0,3,foo_5227
1.0,2013-01-02,1.0,3,foo_5228
1.0,2013-01-02,1.0,3,foo_5229
1.0,2013-01-02,1.0,3,foo_5230
1.0,2013-01-02,1.0,3,foo_5231
1.0,2013-01-02,1.0,3,foo_5232
1.0,2013-01-02,1.0,3,foo_5233
1.0,2013-01-02,1.0,3,foo_5234
1.0,2013-01-02,1.0,3,foo_5235
1.0,2013-01-02,1.0,3,foo_5236
1.0,2013-01-02,1.0,3,foo_5237
1.0,2013-01-02,1.0,3,foo_5238
1.0,2013-01-02,1.0,3,foo_5239
1.0,2013-01-02,1.0,3,foo_5240
1.0,2013-01-02,1.0,3,foo_5241
1.0,2013-01-02,1.0,3,foo_5242
1.0,2013-01-02,1.0,3,foo_5243
1.0,2013-01-02,1.0,3,foo_5244
1.0,2013-01-02,1.0,3,foo_5245
1.0,2013-01-02,1.0,3,foo_5246
1.0,2013-01-02,1.0,3,foo_5247
1.0,2013-01-02,1.0,3,foo_5248
1.0,2013-01-02,1.0,3,foo_5249
1.0,2013-01-02,1.0,3,foo_5250
1.0,2013-01-02,1.0,3,foo_5251
1.0,2013-01-02,1.0,3,foo_5252
1.0,2013-01-02,1.0,3,foo_5253
1.0,2013-01-02,1.0,3,foo_5254
1.0,2013-01-02,1.0,3,foo_5255
1.0,2013-01-02,1.0,3,foo_5256
1.0,2013-01-02,1.0,3,foo_5257
1.0,2013-01-02,1.0,3,foo_5258
1.0,2013-01-02,1.0,3,foo_5259
1.0,2013-01-02,1.0,3,foo_5260
1.0,2013-01-02,1.0,3,foo_5261
1.0,2013-01-02,1.0,3,foo_5262
1.0,2013-01-02,1.0,3,foo_5263
1.0,2013-01-02,1.0,3,foo_5264
1.0,2013-01-02,1.0,3,foo_5265
1.0,2013-01-02,1.0,3,foo_5266
1.0,2013-01-02,1.0,3,foo_5267
1.0,2013-01-02,1.0,3,foo_5268
1.0,2013-01-02,1.0,3,foo_5269
1.0,2013-01-02,1.0,3,foo_5270
1.0,2013-01-02,1.0,3,foo_5271
1.0,2013-01-02,1.0,3,foo_5272
1.0,2013-01-02,1.0,3,foo_5273
1.0,2013-01-02,1.0,3,foo_5274
1.0,2013-01-02,1.0,3,foo_5275
